word,freq
だいこう,12440
じょうじ,12440
おさまる,12437
ゆったり,12435
さくもつ,12415
らくてん,12405
しゅやく,12385
みうける,12373
すごせる,12368
しょてん,12366
かしこく,12364
しゃめん,12362
いまさら,12359
こつばん,12356
ぷれーと,12349
じょきょ,12348
ひきとる,12342
まんいち,12337
ていでん,12324
かいすい,12316
せんぜん,12294
しりょく,12293
いちづけ,12292
でばいす,12282
つうがく,12266
かんこく,12260
かいそう,12256
げんどう,12255
こうずい,12255
へんかく,12244
こくさん,12244
ふじゆう,12241
たんてい,12212
しかける,12208
かいてい,12180
ぜいたく,12180
ふくせい,12174
てんない,12149
とうめん,12142
おもちゃ,12097
へんぴん,12095
きょうい,12074
ことわり,12066
たいいん,12056
くしする,12048
ほんばん,12035
しゅけん,12020
しょうち,12019
なんばー,12015
ねむれる,12009
もくぞう,12006
でぃすく,11999
ぱにっく,11998
つみたて,11975
つぶやく,11967
もうそう,11966
わくせい,11944
えいぶん,11940
りょかん,11931
ぶんたん,11929
すいこう,11927
めんじょ,11914
ぽすたー,11909
つういん,11906
あざやか,11875
ぼうはん,11869
とれーど,11866
けいそく,11857
すけーる,11856
とうよう,11855
ぽけっと,11847
すっきり,11837
さんてい,11833
ほじする,11829
たいこく,11815
ないぞう,11811
しょかい,11792
かいたく,11789
おうこく,11785
じゅもく,11779
いんかん,11765
したしむ,11761
まじえる,11749
うちづら,11729
とびこむ,11717
はいたつ,11707
こうおん,11706
しゃわー,11701
えんがん,11678
だんねつ,11676
てんいん,11664
しゅっし,11651
ちかてつ,11644
くちびる,11626
つらぬく,11618
もうかる,11618
じゅーす,11617
たんぱく,11613
うんちん,11611
よくぼう,11611
せっけん,11606
とうせい,11588
ふれあい,11576
しょみん,11566
ろうさい,11564
おおくり,11559
かたほう,11548
じゅうじ,11548
たまわる,11546
たびたび,11536
ふりえき,11532
たんにん,11525
ばくだん,11500
しゅかん,11498
よういく,11496
ないがい,11491
うちだす,11475
しゅにん,11469
ねんまつ,11456
すいさん,11443
とうざい,11441
もばいる,11427
きっちり,11416
ひろめる,11414
ゆだねる,11405
ほんこう,11400
はんすう,11392
ちくせき,11392
あなろぐ,11391
こうだい,11390
おーだー,11389
ねんねん,11386
どれほど,11385
じゅうし,11381
さわやか,11360
おこたえ,11350
じゅつご,11350
おれんじ,11344
かんゆう,11339
ぶったい,11302
けいれつ,11297
ゆにーく,11288
たちよる,11283
げんそう,11270
なんぼく,11270
ひろまる,11264
ぷりんと,11264
にあたる,11247
ぎゃっぷ,11245
さらなる,11228
がいとう,11220
どうどう,11219
すいてい,11204
がいかん,11187
けいだい,11128
こんごう,11123
ほんのう,11112
ついやす,11106
あずかる,11103
えんげき,11092
かたこり,11088
しっぴつ,11087
とうとい,11085
かいかん,11082
れびゅー,11069
かなえる,11059
すたんす,11053
かたろぐ,11052
しゃくち,11051
うらぎる,11048
にんまえ,11047
ぞんじる,11010
べつべつ,11007
あらそう,11005
ぽりしー,10977
ぞうぜい,10976
とぼしく,10975
かたよる,10938
あこがれ,10919
れんさい,10917
つうはん,10913
おいこむ,10908
せいてい,10905
うんこう,10904
せいけい,10899
りびんぐ,10879
ざちょう,10871
かんじん,10861
あつまり,10855
いただき,10854
とりけす,10852
おくがい,10845
いんふれ,10840
ともかく,10835
ぼうけん,10824
れんめい,10809
かねもち,10806
がいけん,10773
がんねん,10740
きりかえ,10734
ひろがり,10731
よみとる,10731
しさする,10727
なんみん,10727
あらわれ,10726
けいこく,10722
ねんとう,10709
ばんぜん,10698
しきさい,10684
だんぼう,10680
せいみつ,10667
ちゃーと,10657
しょうが,10652
えんりょ,10649
だいとし,10646
かいめい,10645
せつなく,10643
せいせい,10619
すずしく,10613
つうほう,10607
かっぷる,10594
しょにち,10592
おそわる,10570
しりあう,10547
がんぼう,10545
しょだい,10530
すいめん,10489
おうふく,10449
せつでん,10419
しんじゃ,10418
こうがい,10407
ぜいりつ,10393
ふかまる,10387
かいぞう,10380
びにーる,10375
そうかん,10372
かみのけ,10362
うらがわ,10353
のりこむ,10353
ばっかり,10341
ぶっぴん,10337
りくぐん,10329
ひょうぎ,10314
たいじん,10304
こうさつ,10303
そこそこ,10261
かんげん,10252
さきもの,10249
とうてい,10246
っぱなし,10237
そうしつ,10232
おうだん,10230
ぴったり,10226
おうごん,10218
おこたる,10207
げいのう,10207
ぜいがく,10207
はんれい,10199
さいぜん,10198
ばらばら,10180
はいれつ,10178
とりつけ,10176
けんりつ,10152
とれんど,10150
きんこう,10131
のみもの,10129
れいてき,10121
いやがる,10115
とかいう,10108
けいかい,10103
いちどう,10085
さいかい,10057
ひきいる,10040
まさしく,10040
うけおい,10039
あいつぐ,10035
あるける,10020
ぜんそく,10015
みさいる,10008
かんえん,10000
ゆういぎ,9996
ふみだす,9957
らいばる,9953
とまどう,9945
れーべる,9926
いちぞく,9925
ゆうげん,9924
てんさい,9920
むちゅう,9899
せいいく,9894
きんとう,9883
おっぱい,9879
かいたい,9877
どくしん,9861
にしがわ,9855
じゅんじ,9849
おのおの,9846
うるさい,9837
ねんまく,9832
げっけい,9826
ほうだい,9820
せっくす,9819
ふくいん,9816
はちょう,9804
しんぼる,9802
まらそん,9791
やっかい,9779
ふみこむ,9777
さいげん,9762
あぴーる,9759
ぶつける,9750
めんだん,9735
ふよする,9722
ふぉろー,9720
ほどける,9719
いがくぶ,9719
おんけい,9718
こうさい,9708
いみあい,9691
もちぬし,9681
うごける,9673
かんかつ,9671
みあげる,9670
ゆうえき,9670
てんごく,9664
さっぱり,9659
らいてん,9659
ぜつぼう,9654
どくたー,9650
きたがわ,9643
おおまか,9640
うんぬん,9628
したうけ,9613
けいすう,9607
をこめて,9601
さしひく,9600
でびゅー,9597
こっかく,9596
はんえい,9587
りつあん,9569
ぱちんこ,9563
ようふく,9555
しんぐる,9553
そんえき,9547
げつよう,9535
さうんど,9518
ていばん,9504
ぶらっく,9500
かんげい,9488
いいわけ,9482
ふくよう,9475
けいれき,9473
べてらん,9454
ぞうだい,9446
あとぴー,9439
じゅうど,9429
けんぞう,9428
ぺーぱー,9427
じゃんぷ,9426
むりやり,9425
しんがた,9419
いちいち,9413
ろうえい,9413
もーたー,9412
とうとう,9411
やくしゃ,9410
ほわいと,9409
ねんげつ,9387
きわめる,9385
くりっく,9385
へんきん,9381
あるふぁ,9379
しあがる,9374
ゆうごう,9370
ばつぐん,9369
ぶんれつ,9367
いかせる,9364
きみょう,9352
しゅのう,9350
めんする,9344
かんたい,9342
いじゅう,9334
ぞうしん,9318
めんたる,9318
れいやー,9314
とうたつ,9311
ろうれい,9303
しじょう,9299
ひんもく,9290
あたかも,9286
なにかと,9284
みんえい,9260
だいする,9256
からして,9248
らんそう,9248
しきべつ,9243
はいらん,9239
かたむく,9228
だんそう,9227
もちだす,9226
りぞーと,9220
せいれい,9216
ごういん,9204
つよまる,9199
はつねつ,9197
どうにか,9195
へいめん,9191
それなら,9180
こんてい,9165
みすえる,9155
ないてい,9154
あんがい,9139
へいよう,9136
いりょく,9135
ちゅうか,9127
まえむき,9109
とうべん,9104
なにしろ,9101
みあたる,9099
りょうど,9097
しゃせん,9093
しゃめい,9076
とうせん,9069
りっぽう,9068
ていがく,9062
せいごう,9061
へんけん,9058
じょゆう,9056
もうすぐ,9056
せんごく,9054
せんさい,9049
すいそく,9039
ぶんべん,9037
しょっと,9031
ぐんじん,9023
はんめん,9017
とうろん,9010
れいとう,9002
てのひら,9001
きいろい,8994
いためる,8983
しょほう,8982
のせいで,8972
けんさつ,8955
じょうか,8953
えんかく,8946
ひとがら,8940
のみこむ,8909
ひょうし,8904
こうふん,8901
かいする,8899
やくにん,8896
しあがり,8893
ざんてい,8890
がくれき,8866
てんそう,8859
ろーかる,8859
こうぼう,8859
そうせつ,8859
こううん,8857
ぶりょく,8855
なやます,8849
おばさん,8847
てんじる,8846
めったに,8837
けいほう,8835
はっくつ,8817
ぼうこう,8813
ひきあげ,8803
みのがす,8801
しんとう,8800
まかなう,8798
だいいち,8796
りりーす,8785
はんとう,8783
ゆるせる,8781
ていおん,8779
いじめる,8775
めるまが,8753
めいそう,8750
あれこれ,8738
たくはい,8736
うなずく,8730
かーてん,8722
さいへん,8721
どうきょ,8719
すいでん,8680
げんかく,8676
めじゃー,8664
もっぱら,8661
めーたー,8658
やじるし,8656
とうせき,8644
ひきかえ,8641
そうりつ,8640
がくいん,8640
しゃけん,8638
ししゅん,8616
なめらか,8612
えんぽう,8598
こべつに,8598
くみたて,8580
ひっこす,8569
にんじん,8562
たいぐう,8551
よびだす,8547
おやゆび,8544
ふろあー,8532
そんぞく,8522
のうりん,8517
はいえん,8513
たいした,8508
ちょうめ,8495
おおかみ,8492
こうばい,8480
かみなり,8479
くっつく,8468
しょもつ,8455
おいつく,8453
はんぱつ,8452
らいにち,8442
ついつい,8437
すんぽう,8434
せんめい,8433
はいせん,8426
ふぉんと,8426
おいのり,8422
まいくろ,8409
ていやく,8406
かくだん,8398
しょうし,8385
ときおり,8373
しょよう,8358
にっけい,8356
せかんど,8353
かりゅう,8353
ふるまう,8350
してぃー,8350
かいさん,8342
たいがい,8340
いちめん,8333
れいねん,8333
ろけっと,8330
げんぶつ,8329
とうほう,8328
なおさら,8328
じょしゅ,8312
こうりょ,8308
せいぜい,8287
だいざい,8254
おんしつ,8252
ばすてい,8252
ふれーず,8242
きょだく,8241
はんろん,8241
どうくつ,8236
ただいま,8235
げんがく,8210
ましてや,8195
めいはく,8188
おいわい,8185
きょうわ,8182
しめきり,8166
ていかん,8159
そんげん,8149
どくさい,8131
きんよう,8130
しんそつ,8130
ねえさん,8129
とうなん,8125
よぎなく,8122
まんさい,8120
あっぱく,8119
あまえる,8116
むらさき,8113
げじゅん,8110
なおかつ,8107
しんゆう,8102
にぎやか,8093
しつこい,8083
かんぽう,8079
しゅだい,8070
くっきー,8062
えいゆう,8060
ふうとう,8053
げんまい,8046
えんぶん,8046
とうさん,8043
たんさん,8035
うかべる,8030
でんじは,8030
じゅたく,8029
とりょう,8012
